t (s),r (°),x (°),u_in (°),Kp,Ki,Kd
177.675,0,-2.5,-41.91035461425781,1.25,0.4,0.4
177.695,0,-2.5,-1.8903541564941406,1.25,0.4,0.4
177.715,0,-2,-2.4993538856506348,1.25,0.4,0.4
177.735,0,-2,-2.483353614807129,1.25,0.4,0.4
177.755,0,-1,-3.724353313446045,1.25,0.4,0.4
177.775,0,-0.5,-4.343353748321533,1.25,0.4,0.4
177.795,0,-0.5,-4.339354515075684,1.25,0.4,0.4
177.815,0,0,-4.96235466003418,1.25,0.4,0.4
177.835,0,0,-4.96235466003418,1.25,0.4,0.4
177.855,0,-0.5,-4.335355281829834,1.25,0.4,0.4
177.875,0,-0.5,35.66664505004883,1.25,0.4,0.4
177.895,0,-0.5,-4.330356121063232,1.25,0.4,0.4
177.915,0,-1,-3.6983561515808105,1.25,0.4,0.4
177.935,0,-2,-2.4333558082580566,1.25,0.4,0.4
177.955,0,-1.5,-43.04335403442383,1.25,0.4,0.4
177.975,0,-1,-3.659355640411377,1.25,0.4,0.4
177.995,0,-1,-3.651355266571045,1.25,0.4,0.4
178.015,0,-2,-2.386355400085449,1.25,0.4,0.4
178.035,0,-2,-2.3703551292419434,1.25,0.4,0.4
178.055,0,-1,-43.60735321044922,1.25,0.4,0.4
178.075,0,-0.5,-44,1.25,0.4,0.4
178.095,0,0,-4.849355220794678,1.25,0.4,0.4
178.115,0,0,-4.849355220794678,1.25,0.4,0.4
178.135,0,0,-4.849355220794678,1.25,0.4,0.4
178.155,0,0,-4.849355220794678,1.25,0.4,0.4
178.175,0,0,-4.849355220794678,1.25,0.4,0.4
178.195,0,0,-4.849355220794678,1.25,0.4,0.4
178.215,0,0,-4.849355220794678,1.25,0.4,0.4
178.235,0,0,-4.849355220794678,1.25,0.4,0.4
178.255,0,-0.5,-4.221355438232422,1.25,0.4,0.4
178.275,0,-0.5,-4.217356204986572,1.25,0.4,0.4
178.295,0,-0.5,-4.213356971740723,1.25,0.4,0.4
178.315,0,-0.5,-4.209357738494873,1.25,0.4,0.4
178.335,0,-0.5,-4.205358028411865,1.25,0.4,0.4
178.355,0,-0.5,-4.201358795166016,1.25,0.4,0.4
178.375,0,-1,-3.570359230041504,1.25,0.4,0.4
178.395,0,-0.5,-44,1.25,0.4,0.4
178.415,0,-0.5,-4.184360027313232,1.25,0.4,0.4
178.435,0,-0.5,-4.180360317230225,1.25,0.4,0.4
178.455,0,0,-4.803360939025879,1.25,0.4,0.4
178.475,0,0,-4.803360939025879,1.25,0.4,0.4
178.495,0,-0.5,35.82263946533203,1.25,0.4,0.4
178.515,0,-0.5,-4.173361778259277,1.25,0.4,0.4
178.535,0,-1,-3.5423617362976074,1.25,0.4,0.4
178.555,0,-1,-3.5353617668151855,1.25,0.4,0.4
178.575,0,-0.5,-44,1.25,0.4,0.4
178.595,0,-0.5,-44,1.25,0.4,0.4
178.615,0,-1,-3.51436185836792,1.25,0.4,0.4
178.635,0,-1,-3.506361961364746,1.25,0.4,0.4
178.655,0,-2,-2.2423620223999023,1.25,0.4,0.4
178.675,0,-2,-2.2263617515563965,1.25,0.4,0.4
178.695,0,-1,-3.4653615951538086,1.25,0.4,0.4
178.715,0,-1,-3.4573612213134766,1.25,0.4,0.4
178.735,0,-1,-3.4493613243103027,1.25,0.4,0.4
178.755,0,-1,-3.4413609504699707,1.25,0.4,0.4
178.775,0,-0.5,-44,1.25,0.4,0.4
178.795,0,0,-44,1.25,0.4,0.4
178.815,0,0,-4.681361675262451,1.25,0.4,0.4
178.835,0,0,-4.681361675262451,1.25,0.4,0.4
178.855,0,1,-5.936361312866211,1.25,0.4,0.4
178.875,0,1,-5.944361686706543,1.25,0.4,0.4
178.895,0,0.5,34.67363739013672,1.25,0.4,0.4
178.915,0,0.5,-44,1.25,0.4,0.4
178.935,0,1,-44,1.25,0.4,0.4
178.955,0,1,-5.967360973358154,1.25,0.4,0.4
178.975,0,0,44,1.25,0.4,0.4
178.995,0,0,-4.723361015319824,1.25,0.4,0.4
179.015,0,-0.5,-4.09636116027832,1.25,0.4,0.4
179.035,0,-0.5,-4.092361927032471,1.25,0.4,0.4
179.055,0,-0.5,-4.088362693786621,1.25,0.4,0.4
179.075,0,0,-44,1.25,0.4,0.4
179.095,0,0,-4.710362911224365,1.25,0.4,0.4
179.115,0,0,-4.710362911224365,1.25,0.4,0.4
179.135,0,1,-5.966362953186035,1.25,0.4,0.4
179.155,0,0.5,34.65163803100586,1.25,0.4,0.4
179.175,0,0,-4.724362850189209,1.25,0.4,0.4
179.195,0,0,-4.724362850189209,1.25,0.4,0.4
179.215,0,-0.5,-4.097362995147705,1.25,0.4,0.4
179.235,0,-0.5,-4.0933637619018555,1.25,0.4,0.4
179.255,0,-0.5,-4.089364528656006,1.25,0.4,0.4
179.275,0,-0.5,-4.085364818572998,1.25,0.4,0.4
179.295,0,-0.5,-4.081365585327148,1.25,0.4,0.4
179.315,0,0,-44,1.25,0.4,0.4
179.335,0,-0.5,35.92263412475586,1.25,0.4,0.4
179.355,0,-0.5,-4.073367118835449,1.25,0.4,0.4
179.375,0,0,-4.0693678855896,1.25,0.4,0.4
179.395,0,0,-4.6943678855896,1.25,0.4,0.4
179.415,0,0,-4.6943678855896,1.25,0.4,0.4
179.435,0,0,-44,1.25,0.4,0.4
179.455,0,0,-44,1.25,0.4,0.4
179.475,0,0,-4.692368030548096,1.25,0.4,0.4
179.495,0,0,-4.692368030548096,1.25,0.4,0.4
179.515,0,0,-4.692368030548096,1.25,0.4,0.4
179.535,0,-0.5,-4.692368030548096,1.25,0.4,0.4
179.555,0,0,-4.691368103027344,1.25,0.4,0.4
179.575,0,0,-4.691368103027344,1.25,0.4,0.4
179.595,0,0,-4.691368103027344,1.25,0.4,0.4
179.615,0,0,-4.691368103027344,1.25,0.4,0.4
179.635,0,0,-4.691368103027344,1.25,0.4,0.4
179.655,0,0,-4.691368103027344,1.25,0.4,0.4
179.675,0,0,-4.691368103027344,1.25,0.4,0.4
179.695,0,0,-4.691368103027344,1.25,0.4,0.4
179.715,0,0,-4.691368103027344,1.25,0.4,0.4
179.735,0,0,-4.691368103027344,1.25,0.4,0.4
179.755,0,0,-4.691368103027344,1.25,0.4,0.4
179.775,0,0,-4.691368103027344,1.25,0.4,0.4
179.795,0,-0.5,-4.062368869781494,1.25,0.4,0.4
179.815,0,-1,36.567630767822266,1.25,0.4,0.4
179.835,0,-1,-3.4243693351745605,1.25,0.4,0.4
179.855,0,-1,-3.4163689613342285,1.25,0.4,0.4
179.875,0,-1,-3.4083685874938965,1.25,0.4,0.4
179.895,0,-1,-43.39836883544922,1.25,0.4,0.4
179.915,0,-1,-3.390368938446045,1.25,0.4,0.4
179.935,0,-1,-3.382368564605713,1.25,0.4,0.4
179.955,0,-1,-3.374368190765381,1.25,0.4,0.4
179.975,0,-1,-3.366368293762207,1.25,0.4,0.4
179.995,0,-1,-3.358367919921875,1.25,0.4,0.4
180.015,90,-1,44,1.25,0.4,0.4
180.035,90,-1,44,1.25,0.4,0.4
180.055,90,0,44,1.25,0.4,0.4
180.075,90,3.5,-13.779365539550781,1.25,0.4,0.4
180.095,90,8,21.266632080078125,1.25,0.4,0.4
180.115,90,14,-24.980369567871094,1.25,0.4,0.4
180.135,90,19,-31.270370483398438,1.25,0.4,0.4
180.155,90,23,4.2776336669921875,1.25,0.4,0.4
180.175,90,26,1.050628662109375,1.25,0.4,0.4
180.195,90,29,-2.2013702392578125,1.25,0.4,0.4
180.215,90,32,34.52262878417969,1.25,0.4,0.4
180.235,90,36,-10.033370971679688,1.25,0.4,0.4
180.255,90,40,25.376632690429688,1.25,0.4,0.4
180.275,90,43.5,21.381629943847656,1.25,0.4,0.4
180.295,90,46,18.615631103515625,1.25,0.4,0.4
180.315,90,47.5,17.086631774902344,1.25,0.4,0.4
180.335,90,49.5,14.916633605957031,1.25,0.4,0.4
180.355,90,53,-29.150367736816406,1.25,0.4,0.4
180.375,90,56,7.381629943847656,1.25,0.4,0.4
180.395,90,59.5,3.259632110595703,1.25,0.4,0.4
180.415,90,61.5,40.99163055419922,1.25,0.4,0.4
180.435,90,63,-0.6633682250976562,1.25,0.4,0.4
180.455,90,63.5,38.92362976074219,1.25,0.4,0.4
180.475,90,64.5,-2.1193695068359375,1.25,0.4,0.4
180.495,90,67,-44,1.25,0.4,0.4
180.515,90,70,-44,1.25,0.4,0.4
180.535,90,72.5,-11.609369277954102,1.25,0.4,0.4
180.555,90,74,26.646631240844727,1.25,0.4,0.4
180.575,90,75,25.519630432128906,1.25,0.4,0.4
180.595,90,76,-15.614368438720703,1.25,0.4,0.4
180.615,90,77.5,22.61463165283203,1.25,0.4,0.4
180.635,90,79.5,-19.795368194580078,1.25,0.4,0.4
180.655,90,81,18.404632568359375,1.25,0.4,0.4
180.675,90,82,-22.77836799621582,1.25,0.4,0.4
180.695,90,82,17.285633087158203,1.25,0.4,0.4
180.715,90,82,17.349634170532227,1.25,0.4,0.4
180.735,90,83,-23.839365005493164,1.25,0.4,0.4
180.755,90,84,14.96163558959961,1.25,0.4,0.4
180.775,90,85.5,13.125635147094727,1.25,0.4,0.4
180.795,90,85.5,13.161633491516113,1.25,0.4,0.4
180.815,90,85.5,13.1976318359375,1.25,0.4,0.4
180.835,90,86,12.605632781982422,1.25,0.4,0.4
180.855,90,87.5,-29.244367599487305,1.25,0.4,0.4
180.875,90,89,-31.106369018554688,1.25,0.4,0.4
180.895,90,90.5,-32.98136901855469,1.25,0.4,0.4
180.915,90,91.5,-34.2403678894043,1.25,0.4,0.4
180.935,90,91.5,5.747633457183838,1.25,0.4,0.4
180.955,90,91,6.364634990692139,1.25,0.4,0.4
180.975,90,91.5,5.729635715484619,1.25,0.4,0.4
180.995,90,93,-36.164363861083984,1.25,0.4,0.4
181.015,90,93.5,3.183635711669922,1.25,0.4,0.4
181.035,90,93,3.7826361656188965,1.25,0.4,0.4
181.055,90,92,44,1.25,0.4,0.4
181.075,90,92,4.996635437011719,1.25,0.4,0.4
181.095,90,93,-36.27336502075195,1.25,0.4,0.4
181.115,90,93.5,3.0756354331970215,1.25,0.4,0.4
181.135,90,94,2.420635223388672,1.25,0.4,0.4
181.155,90,94.5,-38.23736572265625,1.25,0.4,0.4
181.175,90,95.5,0.47063541412353516,1.25,0.4,0.4
181.195,90,96,-0.20236587524414062,1.25,0.4,0.4
181.215,90,97,-41.50536346435547,1.25,0.4,0.4
181.235,90,97,-1.5613646507263184,1.25,0.4,0.4
181.255,90,97,-1.6173644065856934,1.25,0.4,0.4
181.275,90,97.5,-2.3003644943237305,1.25,0.4,0.4
181.295,90,97.5,-2.360365390777588,1.25,0.4,0.4
181.315,90,98,-3.0483665466308594,1.25,0.4,0.4
181.335,90,98,-3.112368106842041,1.25,0.4,0.4
181.355,90,98,-3.1763691902160645,1.25,0.4,0.4
181.375,90,98.5,-3.869368553161621,1.25,0.4,0.4
181.395,90,98,-3.3103690147399902,1.25,0.4,0.4
181.415,90,98,-3.374370574951172,1.25,0.4,0.4
181.435,90,98,-3.4383721351623535,1.25,0.4,0.4
181.455,90,98,-3.502373218536377,1.25,0.4,0.4
181.475,90,98,-3.5663747787475586,1.25,0.4,0.4
181.495,90,98,-3.630375385284424,1.25,0.4,0.4
181.515,90,98,-3.694375514984131,1.25,0.4,0.4
181.535,90,98.5,-4.385375022888184,1.25,0.4,0.4
181.555,90,98.5,-4.45337438583374,1.25,0.4,0.4
181.575,90,98,36.1046257019043,1.25,0.4,0.4
181.595,90,98,-3.959373950958252,1.25,0.4,0.4
181.615,90,98,-4.023373603820801,1.25,0.4,0.4
181.635,90,98,-4.087373733520508,1.25,0.4,0.4
181.655,90,98,-4.151373386383057,1.25,0.4,0.4
181.675,90,98,-4.215373516082764,1.25,0.4,0.4
181.695,90,98,-4.279373645782471,1.25,0.4,0.4
181.715,90,98,-4.3433732986450195,1.25,0.4,0.4
181.735,90,98,-4.407373428344727,1.25,0.4,0.4
181.755,90,98,-4.471373081207275,1.25,0.4,0.4
181.775,90,99,-5.791372776031494,1.25,0.4,0.4
181.795,90,99,-5.863373279571533,1.25,0.4,0.4
181.815,90,99.5,-6.563372611999512,1.25,0.4,0.4
181.835,90,99,33.98662567138672,1.25,0.4,0.4
181.855,90,98.5,34.540626525878906,1.25,0.4,0.4
181.875,90,98.5,-5.527371406555176,1.25,0.4,0.4
181.895,90,99,-6.224371433258057,1.25,0.4,0.4
181.915,90,98.5,-5.668371200561523,1.25,0.4,0.4
181.935,90,98.5,-5.73637056350708,1.25,0.4,0.4
181.955,90,98.5,-5.8043694496154785,1.25,0.4,0.4
181.975,90,98,34.753631591796875,1.25,0.4,0.4
181.995,90,98,-5.31036901473999,1.25,0.4,0.4
182.015,90,98,-5.374369144439697,1.25,0.4,0.4
182.035,90,98,-5.438368797302246,1.25,0.4,0.4
182.055,90,98,-5.502368927001953,1.25,0.4,0.4
182.075,90,98,-5.566368579864502,1.25,0.4,0.4
182.095,90,99,-44,1.25,0.4,0.4
182.115,90,99,-6.956368446350098,1.25,0.4,0.4
182.135,90,98,34.22663116455078,1.25,0.4,0.4
182.155,90,98.5,-6.466367244720459,1.25,0.4,0.4
182.175,90,99,-7.162367343902588,1.25,0.4,0.4
182.195,90,99,-7.234367370605469,1.25,0.4,0.4
182.215,90,99,-7.30636739730835,1.25,0.4,0.4
182.235,90,99,-7.3783674240112305,1.25,0.4,0.4
182.255,90,99,-7.4503679275512695,1.25,0.4,0.4
182.275,90,99,-7.522367477416992,1.25,0.4,0.4
182.295,90,99,-7.594367980957031,1.25,0.4,0.4
182.315,90,99,-7.666368007659912,1.25,0.4,0.4
182.335,90,99,-7.738368034362793,1.25,0.4,0.4
182.355,90,99,-7.810368537902832,1.25,0.4,0.4
182.375,90,99,-7.882368087768555,1.25,0.4,0.4
182.395,90,99,-7.954368591308594,1.25,0.4,0.4
182.415,90,99,-8.026369094848633,1.25,0.4,0.4
182.435,90,99,-8.098368644714355,1.25,0.4,0.4
182.455,90,99,-8.170369148254395,1.25,0.4,0.4
182.475,90,98.5,32.383628845214844,1.25,0.4,0.4
182.495,90,98.5,-7.684369087219238,1.25,0.4,0.4
182.515,90,98.5,-7.752368927001953,1.25,0.4,0.4
182.535,90,99,-8.449369430541992,1.25,0.4,0.4
182.555,90,98.5,-7.894369125366211,1.25,0.4,0.4
182.575,90,98.5,-7.962368965148926,1.25,0.4,0.4
182.595,90,98,-7.401369094848633,1.25,0.4,0.4
182.615,90,98,-7.46536922454834,1.25,0.4,0.4
182.635,90,98,-7.529369354248047,1.25,0.4,0.4
182.655,90,98,-7.593369007110596,1.25,0.4,0.4
182.675,90,97.5,-7.030368804931641,1.25,0.4,0.4
182.695,90,97.5,-7.090368747711182,1.25,0.4,0.4
182.715,90,97.5,-7.150368690490723,1.25,0.4,0.4
182.735,90,97,-6.581368446350098,1.25,0.4,0.4
182.755,90,97,-6.637368202209473,1.25,0.4,0.4
182.775,90,96.5,-6.064367771148682,1.25,0.4,0.4
182.795,90,96,34.5096321105957,1.25,0.4,0.4
182.815,90,96,-5.540367603302002,1.25,0.4,0.4
182.835,90,97,-44,1.25,0.4,0.4
182.855,90,97,-6.899367332458496,1.25,0.4,0.4
182.875,90,97,-6.955367088317871,1.25,0.4,0.4
182.895,90,96,34.24363327026367,1.25,0.4,0.4
182.915,90,96,-5.8043670654296875,1.25,0.4,0.4
182.935,90,96,-5.852367401123047,1.25,0.4,0.4
182.955,90,96.5,-44,1.25,0.4,0.4
182.975,90,97,-44,1.25,0.4,0.4
182.995,90,97,-7.2603678703308105,1.25,0.4,0.4
183.015,90,97,-7.316368103027344,1.25,0.4,0.4
183.035,90,97,-7.372367858886719,1.25,0.4,0.4
183.055,90,96,33.82663345336914,1.25,0.4,0.4
183.075,90,95.5,34.404632568359375,1.25,0.4,0.4
183.095,90,95,-5.012368202209473,1.25,0.4,0.4
183.115,90,95,-5.0523681640625,1.25,0.4,0.4
183.135,90,94.5,-4.4633684158325195,1.25,0.4,0.4
183.155,90,94,-3.871368408203125,1.25,0.4,0.4
183.175,90,94,-3.9033682346343994,1.25,0.4,0.4
183.195,90,94,-3.935368061065674,1.25,0.4,0.4
183.215,90,94,-3.9673681259155273,1.25,0.4,0.4
183.235,90,94,-3.999368190765381,1.25,0.4,0.4
183.255,90,94,-4.031368255615234,1.25,0.4,0.4
183.275,90,94,-4.063368320465088,1.25,0.4,0.4
183.295,90,94,-4.095367908477783,1.25,0.4,0.4
183.315,90,94,-4.127367973327637,1.25,0.4,0.4
183.335,90,94.5,-4.787368297576904,1.25,0.4,0.4
183.355,90,95,-5.45136833190918,1.25,0.4,0.4
183.375,90,95,-5.491368293762207,1.25,0.4,0.4
183.395,90,95.5,-6.158368110656738,1.25,0.4,0.4
183.415,90,95.5,-6.202368259429932,1.25,0.4,0.4
183.435,90,95.5,-6.246368408203125,1.25,0.4,0.4
183.455,90,96,-6.918368339538574,1.25,0.4,0.4
183.475,90,95.5,-6.3393683433532715,1.25,0.4,0.4
183.495,90,95.5,-6.383368492126465,1.25,0.4,0.4
183.515,90,95,34.198631286621094,1.25,0.4,0.4
183.535,90,95,-5.841368198394775,1.25,0.4,0.4
183.555,90,95,-5.881368160247803,1.25,0.4,0.4
183.575,90,94.5,-5.293368339538574,1.25,0.4,0.4
183.595,90,94.5,-5.3293681144714355,1.25,0.4,0.4
183.615,90,94.5,-5.365368366241455,1.25,0.4,0.4
183.635,90,95,-6.030368328094482,1.25,0.4,0.4
183.655,90,95,-6.07036828994751,1.25,0.4,0.4
183.675,90,95.5,-44,1.25,0.4,0.4
183.695,90,95.5,-6.780368328094482,1.25,0.4,0.4
183.715,90,95.5,-6.824368000030518,1.25,0.4,0.4
183.735,90,95.5,-6.868368148803711,1.25,0.4,0.4
183.755,90,95,33.71363067626953,1.25,0.4,0.4
183.775,90,95,-6.32636833190918,1.25,0.4,0.4
183.795,90,95,-6.366368293762207,1.25,0.4,0.4
183.815,90,95,-6.406368255615234,1.25,0.4,0.4
183.835,90,95,-6.446368217468262,1.25,0.4,0.4
183.855,90,95,-6.486368179321289,1.25,0.4,0.4
183.875,90,95,-6.526368141174316,1.25,0.4,0.4
183.895,90,95,-6.566368103027344,1.25,0.4,0.4
183.915,90,94.5,34.019630432128906,1.25,0.4,0.4
183.935,90,94,-5.389368057250977,1.25,0.4,0.4
183.955,90,94,-5.42136812210083,1.25,0.4,0.4
183.975,90,93.5,-4.8253679275512695,1.25,0.4,0.4
183.995,90,93.5,-4.853368282318115,1.25,0.4,0.4
184.015,90,94,-5.509367942810059,1.25,0.4,0.4
184.035,90,94,-5.539368152618408,1.25,0.4,0.4
184.055,90,93.5,-4.942368030548096,1.25,0.4,0.4
184.075,90,93.5,-4.970368385314941,1.25,0.4,0.4
184.095,90,93.5,-4.998368263244629,1.25,0.4,0.4
184.115,90,93.5,-5.026368141174316,1.25,0.4,0.4
184.135,90,94,-5.682368278503418,1.25,0.4,0.4
184.155,90,94,-5.7143683433532715,1.25,0.4,0.4
184.175,90,94.5,-6.375368595123291,1.25,0.4,0.4
184.195,90,94.5,-6.411368370056152,1.25,0.4,0.4
184.215,90,94,-5.818368434906006,1.25,0.4,0.4
184.235,90,94,-5.850368499755859,1.25,0.4,0.4
184.255,90,93.5,34.74563217163086,1.25,0.4,0.4
184.275,90,94,-5.911368370056152,1.25,0.4,0.4
184.295,90,94,-5.943368434906006,1.25,0.4,0.4
184.315,90,94,-5.975368022918701,1.25,0.4,0.4
184.335,90,94,-6.007368087768555,1.25,0.4,0.4
184.355,90,94,-6.039368152618408,1.25,0.4,0.4
184.375,90,94,-6.071368217468262,1.25,0.4,0.4
184.395,90,94.5,-44,1.25,0.4,0.4
184.415,90,94.5,-6.765368461608887,1.25,0.4,0.4
184.435,90,94.5,-6.801368236541748,1.25,0.4,0.4
184.455,90,94.5,-6.837368488311768,1.25,0.4,0.4
184.475,90,94.5,-6.873368263244629,1.25,0.4,0.4
184.495,90,94.5,-6.909368515014648,1.25,0.4,0.4
184.515,90,94.5,-6.945368766784668,1.25,0.4,0.4
184.535,90,94.5,-6.981368541717529,1.25,0.4,0.4
184.555,90,94,-6.390368461608887,1.25,0.4,0.4
184.575,90,94,-6.42236852645874,1.25,0.4,0.4
184.595,90,94,-6.454368591308594,1.25,0.4,0.4
184.615,90,94,-44,1.25,0.4,0.4
184.635,90,94,-6.515368461608887,1.25,0.4,0.4
184.655,90,94,-6.54736852645874,1.25,0.4,0.4
184.675,90,94,-6.579368591308594,1.25,0.4,0.4
184.695,90,94,-6.611368179321289,1.25,0.4,0.4
184.715,90,94,-6.643368244171143,1.25,0.4,0.4
184.735,90,94,-6.675368309020996,1.25,0.4,0.4
184.755,90,94,-6.70736837387085,1.25,0.4,0.4
184.775,90,94.5,-44,1.25,0.4,0.4
184.795,90,94.5,-7.401368141174316,1.25,0.4,0.4
184.815,90,94.5,-7.437368392944336,1.25,0.4,0.4
184.835,90,94.5,-7.4733686447143555,1.25,0.4,0.4
184.855,90,94,-6.880368232727051,1.25,0.4,0.4
184.875,90,94,-6.912368297576904,1.25,0.4,0.4
184.895,90,94,-6.944368362426758,1.25,0.4,0.4
184.915,90,94,-6.976368427276611,1.25,0.4,0.4
184.935,90,93.5,-6.379368305206299,1.25,0.4,0.4
184.955,90,93.5,-6.407368183135986,1.25,0.4,0.4
184.975,90,93.5,-6.435368061065674,1.25,0.4,0.4
184.995,90,94,-7.090368270874023,1.25,0.4,0.4
185.015,90,93.5,-6.494367599487305,1.25,0.4,0.4
185.035,90,93.5,-6.522367477416992,1.25,0.4,0.4
185.055,90,93.5,-6.55036735534668,1.25,0.4,0.4
185.075,90,93.5,-6.578367233276367,1.25,0.4,0.4
185.095,90,93.5,-6.606367111206055,1.25,0.4,0.4
185.115,90,93.5,-6.634366989135742,1.25,0.4,0.4
185.135,90,93.5,-6.66236686706543,1.25,0.4,0.4
185.155,90,93,-6.063366889953613,1.25,0.4,0.4
185.175,90,93,-6.087367057800293,1.25,0.4,0.4
185.195,90,93,-6.111366271972656,1.25,0.4,0.4
185.215,90,93,-6.135366439819336,1.25,0.4,0.4
185.235,90,93,-6.159366130828857,1.25,0.4,0.4
185.255,90,93,-6.183365821838379,1.25,0.4,0.4
185.275,90,93,-6.207365989685059,1.25,0.4,0.4
185.295,90,93,-6.231365203857422,1.25,0.4,0.4
185.315,90,93,-6.255365371704102,1.25,0.4,0.4
185.335,90,93,-6.279365062713623,1.25,0.4,0.4
185.355,90,93,33.693634033203125,1.25,0.4,0.4
185.375,90,93,-6.33036470413208,1.25,0.4,0.4
185.395,90,92.5,-5.7263641357421875,1.25,0.4,0.4
185.415,90,92,-5.117364883422852,1.25,0.4,0.4
185.435,90,91.5,-4.506364822387695,1.25,0.4,0.4
185.455,90,91.5,-4.518365383148193,1.25,0.4,0.4
185.475,90,91.5,-4.530365943908691,1.25,0.4,0.4
185.495,90,91,-3.914365768432617,1.25,0.4,0.4
185.515,90,91,-44,1.25,0.4,0.4
185.535,90,91.5,-4.560366630554199,1.25,0.4,0.4
185.555,90,92,-5.200366973876953,1.25,0.4,0.4
185.575,90,92,-5.216366767883301,1.25,0.4,0.4
185.595,90,92,34.76563262939453,1.25,0.4,0.4
185.615,90,92,-5.250367164611816,1.25,0.4,0.4
185.635,90,92,-5.2663679122924805,1.25,0.4,0.4
185.655,90,92,-5.282368183135986,1.25,0.4,0.4
185.675,90,92,-5.298368453979492,1.25,0.4,0.4
185.695,90,92,-5.314369201660156,1.25,0.4,0.4
185.715,90,92.5,-5.957368850708008,1.25,0.4,0.4
185.735,90,93,-6.605368614196777,1.25,0.4,0.4
185.755,90,93,-6.629368782043457,1.25,0.4,0.4
185.775,90,93,-6.65336799621582,1.25,0.4,0.4
185.795,90,92.5,33.948631286621094,1.25,0.4,0.4
185.815,90,92,-5.443367958068848,1.25,0.4,0.4
185.835,90,92.5,-44,1.25,0.4,0.4
185.855,90,93,-6.732368469238281,1.25,0.4,0.4
185.875,90,92,34.49863052368164,1.25,0.4,0.4
185.895,90,91.5,-4.890368461608887,1.25,0.4,0.4
185.915,90,91,-4.275368690490723,1.25,0.4,0.4
185.935,90,91,-4.283369064331055,1.25,0.4,0.4
185.955,90,90.5,-3.6633689403533936,1.25,0.4,0.4
185.975,90,91,-4.294368743896484,1.25,0.4,0.4
185.995,90,91,-4.302369117736816,1.25,0.4,0.4
186.015,90,91,-4.310369491577148,1.25,0.4,0.4
186.035,90,91,-4.3183698654174805,1.25,0.4,0.4
186.055,90,91,-4.326369762420654,1.25,0.4,0.4
186.075,90,91,-4.334369659423828,1.25,0.4,0.4
186.095,90,91,-4.34237003326416,1.25,0.4,0.4
186.115,90,91,-4.350370407104492,1.25,0.4,0.4
186.135,90,91,-4.358370780944824,1.25,0.4,0.4
186.155,90,91.5,-4.995370864868164,1.25,0.4,0.4
186.175,90,91.5,-5.007370948791504,1.25,0.4,0.4
186.195,90,92,-5.647371292114258,1.25,0.4,0.4
186.215,90,92,-5.663372039794922,1.25,0.4,0.4
186.235,90,92,-5.6793718338012695,1.25,0.4,0.4
186.255,90,92,-5.695372581481934,1.25,0.4,0.4
186.275,90,92,-5.7113728523254395,1.25,0.4,0.4
186.295,90,92,-5.727373123168945,1.25,0.4,0.4
186.315,90,92,-5.743373870849609,1.25,0.4,0.4
186.335,90,92,-5.759373664855957,1.25,0.4,0.4
186.355,90,92,-5.775374412536621,1.25,0.4,0.4
186.375,90,92,-5.791374683380127,1.25,0.4,0.4
186.395,90,92,-5.807374954223633,1.25,0.4,0.4
186.415,90,92,-5.823375701904297,1.25,0.4,0.4
186.435,90,92,-5.8393754959106445,1.25,0.4,0.4
186.455,90,92,-5.855376243591309,1.25,0.4,0.4
186.475,90,92,-5.8713765144348145,1.25,0.4,0.4
186.495,90,92,-5.88737678527832,1.25,0.4,0.4
186.515,90,92.5,-6.532376289367676,1.25,0.4,0.4
186.535,90,93,-7.181377410888672,1.25,0.4,0.4
186.555,90,93.5,-7.833376884460449,1.25,0.4,0.4
186.575,90,93.5,-7.861376762390137,1.25,0.4,0.4
186.595,90,93.5,-7.889376640319824,1.25,0.4,0.4
186.615,90,93.5,-7.917376518249512,1.25,0.4,0.4
186.635,90,93,-7.3183770179748535,1.25,0.4,0.4
186.655,90,92.5,33.28362274169922,1.25,0.4,0.4
186.675,90,92.5,-6.736376762390137,1.25,0.4,0.4
186.695,90,92,-6.1283769607543945,1.25,0.4,0.4
186.715,90,92,-6.144377708435059,1.25,0.4,0.4
186.735,90,92,-6.1603779792785645,1.25,0.4,0.4
186.755,90,92.5,-6.804377555847168,1.25,0.4,0.4
186.775,90,93,-44,1.25,0.4,0.4
186.795,90,93,-7.47437858581543,1.25,0.4,0.4
186.815,90,92,-6.2413787841796875,1.25,0.4,0.4
186.835,90,92,-6.257378578186035,1.25,0.4,0.4
186.855,90,92,-6.273379325866699,1.25,0.4,0.4
186.875,90,92.5,-44,1.25,0.4,0.4
186.895,90,93,-44,1.25,0.4,0.4
186.915,90,93,-7.585379600524902,1.25,0.4,0.4
186.935,90,93,-7.609380722045898,1.25,0.4,0.4
186.955,90,92.5,-7.005380630493164,1.25,0.4,0.4
186.975,90,92,-6.396380424499512,1.25,0.4,0.4
186.995,90,92,-6.412381172180176,1.25,0.4,0.4
187.015,90,92,-6.428381443023682,1.25,0.4,0.4
187.035,90,93,-44,1.25,0.4,0.4
187.055,90,93,-7.723381996154785,1.25,0.4,0.4
187.075,90,93.5,-8.375381469726562,1.25,0.4,0.4
187.095,90,93.5,-8.40338134765625,1.25,0.4,0.4
187.115,90,93,-7.803382396697998,1.25,0.4,0.4
187.135,90,93,-7.827382564544678,1.25,0.4,0.4
187.155,90,93,-7.851383209228516,1.25,0.4,0.4
