t (s),r (°),x (°),u_in (°),Kp,Ki,Kd
95.675,0,1,-1.899999976158142,1.9,0,0.2
95.695,0,0.5,19.049999237060547,1.9,0,0.2
95.715,0,0,0,1.9,0,0.2
95.735,0,0.5,-0.949999988079071,1.9,0,0.2
95.755,0,1,-1.899999976158142,1.9,0,0.2
95.775,0,1,-1.899999976158142,1.9,0,0.2
95.795,0,0.5,-0.949999988079071,1.9,0,0.2
95.815,0,0,0,1.9,0,0.2
95.835,0,0,0,1.9,0,0.2
95.855,0,0,0,1.9,0,0.2
95.875,0,0,0,1.9,0,0.2
95.895,0,0,0,1.9,0,0.2
95.915,0,1,-1.899999976158142,1.9,0,0.2
95.935,0,1.5,-22.850000381469727,1.9,0,0.2
95.955,0,1.5,-2.8499999046325684,1.9,0,0.2
95.975,0,1.5,-2.8499999046325684,1.9,0,0.2
95.995,0,2,-3.799999952316284,1.9,0,0.2
96.015,0,2,-3.799999952316284,1.9,0,0.2
96.035,0,2,-3.799999952316284,1.9,0,0.2
96.055,0,1.5,-2.8499999046325684,1.9,0,0.2
96.075,0,1.5,-2.8499999046325684,1.9,0,0.2
96.095,0,1.5,-2.8499999046325684,1.9,0,0.2
96.115,0,1.5,-2.8499999046325684,1.9,0,0.2
96.135,0,1,-1.899999976158142,1.9,0.05,0.2
96.155,0,1,-1.899999976158142,1.9,0.05,0.2
96.175,0,1.5,-2.850374937057495,1.9,0.05,0.2
96.195,0,2,-23.802000045776367,1.9,0.05,0.2
96.215,0,2,-3.803999900817871,1.9,0.05,0.2
96.235,0,2,-3.805999994277954,1.9,0.05,0.2
96.255,0,2,-3.807999849319458,1.9,0.05,0.2
96.275,0,2,-3.809999942779541,1.9,0.05,0.2
96.295,0,2,-3.812000036239624,1.9,0.05,0.2
96.315,0,3,-25.714750289916992,1.9,0.05,0.2
96.335,0,2,16.18262481689453,1.9,0.05,0.2
96.355,0,2,-3.8193750381469727,1.9,0.05,0.2
96.375,0,1,-1.9206249713897705,1.9,0.05,0.2
96.395,0,0,19.978750228881836,1.9,0.05,0.2
96.415,0,0,-0.02124999277293682,1.9,0.05,0.2
96.435,0,0,-0.02124999277293682,1.9,0.05,0.2
96.455,0,0.5,-20.97137451171875,1.9,0.05,0.2
96.475,0,1,-1.9222499132156372,1.9,0.05,0.2
96.495,0,1,-1.9232499599456787,1.9,0.05,0.2
96.515,0,1,-1.9242500066757202,1.9,0.05,0.2
96.535,0,1.5,-2.875499963760376,1.9,0.05,0.2
96.555,0,1.5,-2.876999855041504,1.9,0.05,0.2
96.575,0,1.5,-2.878499984741211,1.9,0.05,0.2
96.595,0,1.5,-2.879999876022339,1.9,0.05,0.2
96.615,0,1.5,-2.881500005722046,1.9,0.05,0.2
96.635,0,1.5,-2.882999897003174,1.9,0.05,0.2
96.655,0,1.5,-2.8844997882843018,1.9,0.05,0.2
96.675,0,2,-3.8363749980926514,1.9,0.05,0.2
96.695,0,2.5,-24.78849983215332,1.9,0.05,0.2
96.715,0,3,-5.741499900817871,1.9,0.05,0.2
96.735,0,3.5,-6.694875240325928,1.9,0.05,0.2
96.755,0,3.5,-6.698375225067139,1.9,0.05,0.2
96.775,0,3,-5.7513747215271,1.9,0.05,0.2
96.795,0,3,14.245500564575195,1.9,0.05,0.2
96.815,0,3,-5.757624626159668,1.9,0.05,0.2
96.835,0,3,-5.760624885559082,1.9,0.05,0.2
96.855,0,2.5,-4.813374996185303,1.9,0.05,0.2
96.875,0,2,-3.865499973297119,1.9,0.05,0.2
96.895,0,2,-3.867499828338623,1.9,0.05,0.2
96.915,0,2,-3.869499921798706,1.9,0.05,0.2
96.935,0,3,-5.771999835968018,1.9,0.05,0.2
96.955,0,3,-5.774999618530273,1.9,0.05,0.2
96.975,0,3,-5.7779998779296875,1.9,0.05,0.2
96.995,0,3.5,-6.731500148773193,1.9,0.05,0.2
97.015,0,3.5,-6.735000133514404,1.9,0.05,0.2
97.035,0,3.5,-6.738500118255615,1.9,0.05,0.2
97.055,0,3,-5.791749954223633,1.9,0.05,0.2
97.075,0,3,-5.794749736785889,1.9,0.05,0.2
97.095,0,3,-5.797749996185303,1.9,0.05,0.2
97.115,0,3,-5.800749778747559,1.9,0.05,0.2
97.135,0,3,-5.803750038146973,1.9,0.05,0.2
97.155,0,3,-5.8067498207092285,1.9,0.05,0.2
97.175,0,3,-5.809750080108643,1.9,0.05,0.2
97.195,0,2,16.087875366210938,1.9,0.05,0.2
97.215,0,2.5,-4.864624977111816,1.9,0.05,0.2
97.235,0,2.5,15.132625579833984,1.9,0.05,0.2
97.255,0,3,-25.820249557495117,1.9,0.05,0.2
97.275,0,2,-3.922374963760376,1.9,0.05,0.2
97.295,0,2,-3.924375057220459,1.9,0.05,0.2
97.315,0,2,-3.926375150680542,1.9,0.05,0.2
97.335,0,2,-3.928375005722046,1.9,0.05,0.2
97.355,0,2,-3.930375099182129,1.9,0.05,0.2
97.375,0,2,-3.932374954223633,1.9,0.05,0.2
97.395,0,2,-3.934375047683716,1.9,0.05,0.2
97.415,0,3,-5.837249755859375,1.9,0.05,0.2
97.435,0,3,-5.840250015258789,1.9,0.05,0.2
97.455,0,2,16.057125091552734,1.9,0.05,0.2
97.475,0,2,-3.9448750019073486,1.9,0.05,0.2
97.495,0,2,-23.946624755859375,1.9,0.05,0.2
97.515,0,1.5,-2.9981250762939453,1.9,0.05,0.2
97.535,0,2,-3.9498751163482666,1.9,0.05,0.2
97.555,0,2,-3.9518749713897705,1.9,0.05,0.2
97.575,0,2,-3.9538750648498535,1.9,0.05,0.2
97.595,0,2,-3.9558751583099365,1.9,0.05,0.2
97.615,0,2,-3.9578750133514404,1.9,0.05,0.2
97.635,0,2.5,-4.910250186920166,1.9,0.05,0.2
97.655,0,2.5,-24.912750244140625,1.9,0.05,0.2
97.675,0,2,-3.964750051498413,1.9,0.05,0.2
97.695,0,2,-3.966750144958496,1.9,0.05,0.2
97.715,0,2,-3.968625068664551,1.9,0.05,0.2
97.735,0,1.5,-3.020124912261963,1.9,0.05,0.2
97.755,0,2,-3.971874952316284,1.9,0.05,0.2
97.775,0,2,-3.973875045776367,1.9,0.05,0.2
97.795,0,2,-3.97587513923645,1.9,0.05,0.2
97.815,0,2,-3.977874994277954,1.9,0.05,0.2
97.835,0,2,-3.979875087738037,1.9,0.05,0.2
97.855,0,3,-5.882750034332275,1.9,0.05,0.2
97.875,0,3,-5.885749816894531,1.9,0.05,0.2
97.895,0,2.5,-4.938499927520752,1.9,0.05,0.2
97.915,0,2,-3.9906251430511475,1.9,0.05,0.2
97.935,0,3,-25.89299964904785,1.9,0.05,0.2
97.955,0,3,-5.895999908447266,1.9,0.05,0.2
97.975,0,3,-5.89900016784668,1.9,0.05,0.2
97.995,0,2,35.99824905395508,1.9,0.05,0.2
98.015,0,2,-4.003750324249268,1.9,0.05,0.2
98.035,0,2,-4.0057501792907715,1.9,0.05,0.2
98.055,0,2,-4.007750511169434,1.9,0.05,0.2
98.075,0,1.5,-3.059375286102295,1.9,0.05,0.2
98.095,0,1,-2.1105003356933594,1.9,0.05,0.2
98.115,0,0,-0.21062539517879486,1.9,0.05,0.2
98.135,0,0,-0.21062539517879486,1.9,0.05,0.2
98.155,0,1,-2.1115002632141113,1.9,0.05,0.2
98.175,0,2,-24.013126373291016,1.9,0.05,0.2
98.195,0,2,-4.015125274658203,1.9,0.05,0.2
98.215,0,2,-4.017125606536865,1.9,0.05,0.2
98.235,0,2,-4.019125461578369,1.9,0.05,0.2
98.255,0,2,-4.021125793457031,1.9,0.05,0.2
98.275,0,2,-4.023125648498535,1.9,0.05,0.2
98.295,0,2,-4.025125503540039,1.9,0.05,0.2
98.315,0,2,-4.027125835418701,1.9,0.05,0.2
98.335,0,2,-4.029125690460205,1.9,0.05,0.2
98.355,0,2,-4.031126022338867,1.9,0.05,0.2
98.375,0,1.5,-3.0826258659362793,1.9,0.05,0.2
98.395,0,1.5,-3.0841257572174072,1.9,0.05,0.2
98.415,0,1,17.864498138427734,1.9,0.05,0.2
98.435,0,1,-2.136500835418701,1.9,0.05,0.2
98.455,0,1.5,-3.088001012802124,1.9,0.05,0.2
98.475,0,1.5,-3.089500904083252,1.9,0.05,0.2
98.495,0,2,-4.041501045227051,1.9,0.05,0.2
98.515,0,2,-4.043500900268555,1.9,0.05,0.2
98.535,0,3,-44,1.9,0.05,0.2
98.555,0,3,-5.948750972747803,1.9,0.05,0.2
98.575,0,3,-5.951750755310059,1.9,0.05,0.2
98.595,0,3,-5.954751014709473,1.9,0.05,0.2
98.615,0,2,-4.057126045227051,1.9,0.05,0.2
98.635,0,2,-4.059125900268555,1.9,0.05,0.2
98.655,0,2,-4.061126232147217,1.9,0.05,0.2
98.675,0,2,-4.063126087188721,1.9,0.05,0.2
98.695,0,2,-4.065126419067383,1.9,0.05,0.2
98.715,0,2,-4.067126274108887,1.9,0.05,0.2
98.735,0,2,-4.069126129150391,1.9,0.05,0.2
98.755,0,2,-4.071126461029053,1.9,0.05,0.2
98.775,0,2,-4.073126316070557,1.9,0.05,0.2
98.795,0,2,-4.075126647949219,1.9,0.05,0.2
98.815,0,2,-4.077126502990723,1.9,0.05,0.2
98.835,0,2,-4.079126358032227,1.9,0.05,0.2
98.855,0,2,-4.081126689910889,1.9,0.05,0.2
98.875,0,2,-4.083126544952393,1.9,0.05,0.2
98.895,0,2,-4.085126876831055,1.9,0.05,0.2
98.915,0,2,-4.087126731872559,1.9,0.05,0.2
98.935,0,1.5,-3.1388766765594482,1.9,0.05,0.2
98.955,0,1.5,-3.1403768062591553,1.9,0.05,0.2
98.975,0,1.5,-3.141876697540283,1.9,0.05,0.2
98.995,0,2,-4.093876838684082,1.9,0.05,0.2
99.015,0,2.5,-25.046001434326172,1.9,0.05,0.2
99.035,0,3,-5.999001502990723,1.9,0.05,0.2
99.055,0,2,15.898372650146484,1.9,0.05,0.2
99.075,0,2,-4.103626728057861,1.9,0.05,0.2
99.095,0,2,-4.105627059936523,1.9,0.05,0.2
99.115,0,2,-4.107626914978027,1.9,0.05,0.2
99.135,0,2,-4.1096272468566895,1.9,0.05,0.2
99.155,0,2,-4.111627101898193,1.9,0.05,0.2
99.175,0,2,-4.113626956939697,1.9,0.05,0.2
99.195,0,2.5,-25.065752029418945,1.9,0.05,0.2
99.215,0,3,-6.018752098083496,1.9,0.05,0.2
99.235,0,3.5,-6.972127437591553,1.9,0.05,0.2
99.255,0,3.5,-6.975627422332764,1.9,0.05,0.2
99.275,0,3,-6.028751850128174,1.9,0.05,0.2
99.295,0,3,-6.031752109527588,1.9,0.05,0.2
99.315,0,3,-6.034751892089844,1.9,0.05,0.2
99.335,0,3,-6.0377516746521,1.9,0.05,0.2
99.355,0,3,-6.040751934051514,1.9,0.05,0.2
99.375,0,3,-6.0437517166137695,1.9,0.05,0.2
99.395,0,2.5,14.903373718261719,1.9,0.05,0.2
99.415,0,2,-4.148751735687256,1.9,0.05,0.2
99.435,0,2,-4.150752067565918,1.9,0.05,0.2
99.455,0,3,-6.053501605987549,1.9,0.05,0.2
99.475,0,3,-6.056501865386963,1.9,0.05,0.2
99.495,0,2,15.840873718261719,1.9,0.05,0.2
99.515,0,2,-4.161127090454102,1.9,0.05,0.2
99.535,0,2,-4.1631269454956055,1.9,0.05,0.2
99.555,0,2.5,-5.115501880645752,1.9,0.05,0.2
99.575,0,3,-26.068126678466797,1.9,0.05,0.2
99.595,0,2.5,-5.120876789093018,1.9,0.05,0.2
99.615,0,2,-4.173001766204834,1.9,0.05,0.2
99.635,0,2,-4.175002098083496,1.9,0.05,0.2
99.655,0,2,-4.177001953125,1.9,0.05,0.2
99.675,0,1.5,16.771121978759766,1.9,0.05,0.2
99.695,0,1.5,-3.230377197265625,1.9,0.05,0.2
99.715,0,2,-4.182377338409424,1.9,0.05,0.2
99.735,0,2,-4.184377193450928,1.9,0.05,0.2
99.755,0,2,-4.186377048492432,1.9,0.05,0.2
99.775,0,2,-4.188377380371094,1.9,0.05,0.2
99.795,0,2,-4.190377235412598,1.9,0.05,0.2
99.815,0,1.5,-3.2421274185180664,1.9,0.05,0.2
99.835,0,1.5,-3.2436273097991943,1.9,0.05,0.2
99.855,0,1.5,-3.2451274394989014,1.9,0.05,0.2
99.875,0,1.5,-3.2466273307800293,1.9,0.05,0.2
99.895,0,1.5,-3.2481274604797363,1.9,0.05,0.2
99.915,0,2,-4.200002670288086,1.9,0.05,0.2
99.935,0,1.5,-3.251502513885498,1.9,0.05,0.2
99.955,0,1.5,-3.253002405166626,1.9,0.05,0.2
99.975,0,1.5,-3.254502296447754,1.9,0.05,0.2
99.995,0,1.5,-3.256002187728882,1.9,0.05,0.2
100.015,90,1,44,1.9,0.05,0.2
100.035,90,1,44,1.9,0.05,0.2
100.055,90,1.5,44,1.9,0.05,0.2
100.075,90,4,44,1.9,0.05,0.2
100.095,90,9,44,1.9,0.05,0.2
100.115,90,15,44,1.9,0.05,0.2
100.135,90,22.5,28.4061279296875,1.9,0.05,0.2
100.155,90,32,31.367874145507812,1.9,0.05,0.2
100.175,90,42,-8.530258178710938,1.9,0.05,0.2
100.195,90,52.5,-28.439002990722656,1.9,0.05,0.2
100.215,90,61.5,-25.507381439208984,1.9,0.05,0.2
100.235,90,69,-19.733753204345703,1.9,0.05,0.2
100.255,90,75.5,-31.11650276184082,1.9,0.05,0.2
100.275,90,80,-20.604751586914062,1.9,0.05,0.2
100.295,90,83.5,-7.247127532958984,1.9,0.05,0.2
100.315,90,86,-11.992252349853516,1.9,0.05,0.2
100.335,90,88,4.210122585296631,1.9,0.05,0.2
100.355,90,90,-19.58937644958496,1.9,0.05,0.2
100.375,90,91,-21.489877700805664,1.9,0.05,0.2
100.395,90,91.5,-2.441127061843872,1.9,0.05,0.2
100.415,90,91.5,-2.442626953125,1.9,0.05,0.2
100.435,90,91.5,-2.444127082824707,1.9,0.05,0.2
100.455,90,92,-3.3960020542144775,1.9,0.05,0.2
100.475,90,92,-3.3980021476745605,1.9,0.05,0.2
100.495,90,92,-3.4000022411346436,1.9,0.05,0.2
100.515,90,92,-3.4020020961761475,1.9,0.05,0.2
100.535,90,92,-3.4040021896362305,1.9,0.05,0.2
100.555,90,92,-3.4060022830963135,1.9,0.05,0.2
100.575,90,92,-3.4080023765563965,1.9,0.05,0.2
100.595,90,92,-3.4100024700164795,1.9,0.05,0.2
100.615,90,92,-3.4120023250579834,1.9,0.05,0.2
100.635,90,92,-3.4140024185180664,1.9,0.05,0.2
100.655,90,92,-3.4160025119781494,1.9,0.05,0.2
100.675,90,92.5,-4.368502616882324,1.9,0.05,0.2
100.695,90,92.5,-4.371002674102783,1.9,0.05,0.2
100.715,90,92.5,-4.373502254486084,1.9,0.05,0.2
100.735,90,93,-5.3263773918151855,1.9,0.05,0.2
100.755,90,93,-5.329377174377441,1.9,0.05,0.2
100.775,90,93,-5.332376956939697,1.9,0.05,0.2
100.795,90,93,-5.335377216339111,1.9,0.05,0.2
100.815,90,92.5,15.611747741699219,1.9,0.05,0.2
100.835,90,92.5,-4.39075231552124,1.9,0.05,0.2
100.855,90,92.5,-24.393001556396484,1.9,0.05,0.2
100.875,90,92.5,-24.395252227783203,1.9,0.05,0.2
100.895,90,92.5,-4.397752285003662,1.9,0.05,0.2
100.915,90,92.5,-4.400252342224121,1.9,0.05,0.2
100.935,90,92.5,-4.402751922607422,1.9,0.05,0.2
100.955,90,92.5,-4.405251979827881,1.9,0.05,0.2
100.975,90,92.5,-4.40775203704834,1.9,0.05,0.2
100.995,90,92.5,-4.410252094268799,1.9,0.05,0.2
101.015,90,92,-3.4625020027160645,1.9,0.05,0.2
101.035,90,92,-3.4645020961761475,1.9,0.05,0.2
101.055,90,92,-3.4665021896362305,1.9,0.05,0.2
101.075,90,92,-3.4685020446777344,1.9,0.05,0.2
101.095,90,92,-3.4705021381378174,1.9,0.05,0.2
101.115,90,92,-3.4725022315979004,1.9,0.05,0.2
101.135,90,92,-3.4745023250579834,1.9,0.05,0.2
101.155,90,92.5,-4.426752090454102,1.9,0.05,0.2
101.175,90,92.5,-4.4292521476745605,1.9,0.05,0.2
101.195,90,92.5,-4.4317522048950195,1.9,0.05,0.2
101.215,90,92.5,-4.4342522621154785,1.9,0.05,0.2
101.235,90,92.5,-24.43650245666504,1.9,0.05,0.2
101.255,90,93,-25.38912582397461,1.9,0.05,0.2
101.275,90,93,-5.39212703704834,1.9,0.05,0.2
101.295,90,93,-5.395126819610596,1.9,0.05,0.2
101.315,90,93,14.601747512817383,1.9,0.05,0.2
101.335,90,93,-5.401251792907715,1.9,0.05,0.2
101.355,90,92.5,-4.4540019035339355,1.9,0.05,0.2
101.375,90,92,-3.506127119064331,1.9,0.05,0.2
101.395,90,92.5,-24.458251953125,1.9,0.05,0.2
101.415,90,92.5,-4.460752010345459,1.9,0.05,0.2
101.435,90,92,-3.5130019187927246,1.9,0.05,0.2
101.455,90,92.5,-4.465251922607422,1.9,0.05,0.2
101.475,90,93,-5.418001651763916,1.9,0.05,0.2
101.495,90,92.5,-4.470501899719238,1.9,0.05,0.2
101.515,90,92,-3.5225019454956055,1.9,0.05,0.2
101.535,90,92,-3.5245020389556885,1.9,0.05,0.2
101.555,90,92,-3.5265021324157715,1.9,0.05,0.2
101.575,90,91.5,-2.578252077102661,1.9,0.05,0.2
101.595,90,91.5,-2.579752206802368,1.9,0.05,0.2
101.615,90,92,-23.5313777923584,1.9,0.05,0.2
101.635,90,92,-3.533377170562744,1.9,0.05,0.2
101.655,90,91.5,-2.5850021839141846,1.9,0.05,0.2
101.675,90,91.5,-2.5865023136138916,1.9,0.05,0.2
101.695,90,91.5,-2.5880022048950195,1.9,0.05,0.2
101.715,90,92,-3.53975248336792,1.9,0.05,0.2
101.735,90,92,-3.541752338409424,1.9,0.05,0.2
101.755,90,92.5,-4.4942522048950195,1.9,0.05,0.2
101.775,90,92.5,-4.4967522621154785,1.9,0.05,0.2
101.795,90,92,-3.5487523078918457,1.9,0.05,0.2
101.815,90,92,-3.5507524013519287,1.9,0.05,0.2
101.835,90,92,-3.5527524948120117,1.9,0.05,0.2
101.855,90,92,-3.5547525882720947,1.9,0.05,0.2
101.875,90,92,-3.5567526817321777,1.9,0.05,0.2
101.895,90,92.5,-24.50887680053711,1.9,0.05,0.2
101.915,90,92.5,-4.511377811431885,1.9,0.05,0.2
101.935,90,92,16.436246871948242,1.9,0.05,0.2
101.955,90,92,-3.5657525062561035,1.9,0.05,0.2
101.975,90,92,-3.5677525997161865,1.9,0.05,0.2
101.995,90,92,-3.5697526931762695,1.9,0.05,0.2
102.015,90,92,-3.5717527866363525,1.9,0.05,0.2
102.035,90,92,-3.5737528800964355,1.9,0.05,0.2
102.055,90,92,-3.5757527351379395,1.9,0.05,0.2
102.075,90,92.5,-4.528002738952637,1.9,0.05,0.2
102.095,90,92.5,-4.530502796173096,1.9,0.05,0.2
102.115,90,93,-5.483377456665039,1.9,0.05,0.2
102.135,90,93,-5.486377716064453,1.9,0.05,0.2
102.155,90,93,-5.489377498626709,1.9,0.05,0.2
102.175,90,93,-5.492377758026123,1.9,0.05,0.2
102.195,90,93.5,-6.445627689361572,1.9,0.05,0.2
102.215,90,93,14.500997543334961,1.9,0.05,0.2
102.235,90,93,-5.502002716064453,1.9,0.05,0.2
102.255,90,92.5,15.445121765136719,1.9,0.05,0.2
102.275,90,92,-3.6070027351379395,1.9,0.05,0.2
102.295,90,92,-3.6090025901794434,1.9,0.05,0.2
102.315,90,92,-3.6110026836395264,1.9,0.05,0.2
102.335,90,92.5,-24.563127517700195,1.9,0.05,0.2
102.355,90,92.5,-4.565502643585205,1.9,0.05,0.2
102.375,90,92,-3.6175026893615723,1.9,0.05,0.2
102.395,90,92,-3.6195027828216553,1.9,0.05,0.2
102.415,90,92,-3.621502637863159,1.9,0.05,0.2
102.435,90,92,-3.623502731323242,1.9,0.05,0.2
102.455,90,92,-3.625502586364746,1.9,0.05,0.2
102.475,90,92,-3.627502679824829,1.9,0.05,0.2
102.495,90,92,-3.629502773284912,1.9,0.05,0.2
102.515,90,92,-3.631502628326416,1.9,0.05,0.2
102.535,90,92,-3.633502721786499,1.9,0.05,0.2
102.555,90,92,-3.635502576828003,1.9,0.05,0.2
102.575,90,91.5,-2.687002658843994,1.9,0.05,0.2
102.595,90,91.5,-2.688502550125122,1.9,0.05,0.2
102.615,90,91.5,-2.690002679824829,1.9,0.05,0.2
102.635,90,92,-3.6418776512145996,1.9,0.05,0.2
102.655,90,92,-3.6438775062561035,1.9,0.05,0.2
102.675,90,92.5,-4.596377849578857,1.9,0.05,0.2
102.695,90,92.5,-4.598877906799316,1.9,0.05,0.2
102.715,90,92.5,-4.601377487182617,1.9,0.05,0.2
102.735,90,92.5,-4.603877544403076,1.9,0.05,0.2
102.755,90,92.5,-4.606377601623535,1.9,0.05,0.2
102.775,90,92,-3.65862774848938,1.9,0.05,0.2
102.795,90,92,-3.660627603530884,1.9,0.05,0.2
102.815,90,92,-3.662627696990967,1.9,0.05,0.2
102.835,90,92,-3.6646275520324707,1.9,0.05,0.2
102.855,90,92,-3.6666276454925537,1.9,0.05,0.2
102.875,90,92,-3.6686277389526367,1.9,0.05,0.2
102.895,90,92,-3.6706275939941406,1.9,0.05,0.2
102.915,90,92,-3.6726276874542236,1.9,0.05,0.2
102.935,90,92,-3.6746275424957275,1.9,0.05,0.2
102.955,90,92,-3.6766276359558105,1.9,0.05,0.2
102.975,90,92,-3.6786277294158936,1.9,0.05,0.2
102.995,90,92.5,-4.630877494812012,1.9,0.05,0.2
103.015,90,92.5,-4.633377552032471,1.9,0.05,0.2
103.035,90,93,-5.5863776206970215,1.9,0.05,0.2
103.055,90,93.5,-26.53950309753418,1.9,0.05,0.2
103.075,90,93.5,-6.543002605438232,1.9,0.05,0.2
103.095,90,93,14.4036226272583,1.9,0.05,0.2
103.115,90,93.5,-6.549627780914307,1.9,0.05,0.2
103.135,90,93.5,-6.553127765655518,1.9,0.05,0.2
103.155,90,93,14.393497467041016,1.9,0.05,0.2
103.175,90,93,-5.60950231552124,1.9,0.05,0.2
103.195,90,93,-5.612502574920654,1.9,0.05,0.2
103.215,90,93,-5.61550235748291,1.9,0.05,0.2
103.235,90,93,-5.618502616882324,1.9,0.05,0.2
103.255,90,93,-5.62150239944458,1.9,0.05,0.2
103.275,90,93,-5.624502658843994,1.9,0.05,0.2
103.295,90,92.5,-4.677002906799316,1.9,0.05,0.2
103.315,90,92,16.27062225341797,1.9,0.05,0.2
103.335,90,92,-3.731377601623535,1.9,0.05,0.2
103.355,90,92,-3.733377695083618,1.9,0.05,0.2
103.375,90,92,-3.735377788543701,1.9,0.05,0.2
103.395,90,92.5,-24.687503814697266,1.9,0.05,0.2
103.415,90,92.5,-4.690002918243408,1.9,0.05,0.2
103.435,90,93,-5.642877578735352,1.9,0.05,0.2
103.455,90,93,-5.645877361297607,1.9,0.05,0.2
103.475,90,93,-5.6488776206970215,1.9,0.05,0.2
103.495,90,93.5,-6.602377891540527,1.9,0.05,0.2
103.515,90,93.5,-6.605877876281738,1.9,0.05,0.2
103.535,90,93.5,-6.609377861022949,1.9,0.05,0.2
103.555,90,93.5,-6.61287784576416,1.9,0.05,0.2
103.575,90,93.5,13.38337230682373,1.9,0.05,0.2
103.595,90,93.5,-6.6201276779174805,1.9,0.05,0.2
103.615,90,93,14.326498031616211,1.9,0.05,0.2
103.635,90,93,-5.676502704620361,1.9,0.05,0.2
103.655,90,93,-5.679502487182617,1.9,0.05,0.2
103.675,90,93,-5.682502746582031,1.9,0.05,0.2
103.695,90,93,-5.685502529144287,1.9,0.05,0.2
103.715,90,93,-5.688502311706543,1.9,0.05,0.2
103.735,90,93,-5.691502571105957,1.9,0.05,0.2
103.755,90,92.5,-4.744252681732178,1.9,0.05,0.2
103.775,90,92.5,-4.746752738952637,1.9,0.05,0.2
103.795,90,92,-3.798752546310425,1.9,0.05,0.2
103.815,90,92.5,-4.751002788543701,1.9,0.05,0.2
103.835,90,92.5,-4.75350284576416,1.9,0.05,0.2
103.855,90,93,-5.706502437591553,1.9,0.05,0.2
103.875,90,93.5,-26.65962791442871,1.9,0.05,0.2
103.895,90,93.5,-6.663127899169922,1.9,0.05,0.2
103.915,90,93,-5.7163777351379395,1.9,0.05,0.2
103.935,90,93,-5.719377517700195,1.9,0.05,0.2
103.955,90,92.5,15.227746963500977,1.9,0.05,0.2
103.975,90,92.5,-4.774752616882324,1.9,0.05,0.2
103.995,90,92.5,-4.777252674102783,1.9,0.05,0.2
104.015,90,92.5,-4.779752731323242,1.9,0.05,0.2
104.035,90,92.5,-4.782252788543701,1.9,0.05,0.2
104.055,90,92.5,-4.78475284576416,1.9,0.05,0.2
104.075,90,93,-5.737502574920654,1.9,0.05,0.2
104.095,90,92.5,-4.790127754211426,1.9,0.05,0.2
104.115,90,92.5,-4.792627811431885,1.9,0.05,0.2
104.135,90,92.5,-4.795127868652344,1.9,0.05,0.2
104.155,90,92.5,-4.7976274490356445,1.9,0.05,0.2
104.175,90,93,-5.750627517700195,1.9,0.05,0.2
104.195,90,93,-5.753627300262451,1.9,0.05,0.2
104.215,90,93.5,-6.706877708435059,1.9,0.05,0.2
104.235,90,93.5,-6.7103776931762695,1.9,0.05,0.2
104.255,90,93.5,-6.7138776779174805,1.9,0.05,0.2
104.275,90,93.5,-6.717377662658691,1.9,0.05,0.2
104.295,90,93,-5.770627498626709,1.9,0.05,0.2
104.315,90,93,-5.773627281188965,1.9,0.05,0.2
104.335,90,92.5,-4.8262529373168945,1.9,0.05,0.2
104.355,90,92,-3.8782527446746826,1.9,0.05,0.2
104.375,90,92,-3.8802525997161865,1.9,0.05,0.2
104.395,90,92.5,-4.832752704620361,1.9,0.05,0.2
104.415,90,93,-5.785752296447754,1.9,0.05,0.2
104.435,90,93.5,-6.739002704620361,1.9,0.05,0.2
104.455,90,93.5,-6.742502689361572,1.9,0.05,0.2
104.475,90,93.5,-6.746002674102783,1.9,0.05,0.2
104.495,90,93,-5.799127578735352,1.9,0.05,0.2
104.515,90,93,14.197622299194336,1.9,0.05,0.2
104.535,90,93,-5.80537748336792,1.9,0.05,0.2
104.555,90,92.5,15.14174747467041,1.9,0.05,0.2
104.575,90,92.5,-4.860752582550049,1.9,0.05,0.2
104.595,90,92.5,-4.863252639770508,1.9,0.05,0.2
104.615,90,92,-3.9155027866363525,1.9,0.05,0.2
104.635,90,92,-3.9176278114318848,1.9,0.05,0.2
104.655,90,92,-3.9196276664733887,1.9,0.05,0.2
104.675,90,92,-3.9216277599334717,1.9,0.05,0.2
104.695,90,92.5,-4.8741278648376465,1.9,0.05,0.2
104.715,90,93,-25.82687759399414,1.9,0.05,0.2
104.735,90,92.5,-4.879377841949463,1.9,0.05,0.2
104.755,90,92,16.068246841430664,1.9,0.05,0.2
104.775,90,92,-3.9337527751922607,1.9,0.05,0.2
104.795,90,92,-3.9357528686523438,1.9,0.05,0.2
104.815,90,92,-3.9377527236938477,1.9,0.05,0.2
104.835,90,92,-3.9397528171539307,1.9,0.05,0.2
104.855,90,92,-3.9417526721954346,1.9,0.05,0.2
104.875,90,92,-3.9437527656555176,1.9,0.05,0.2
104.895,90,92,-3.9457528591156006,1.9,0.05,0.2
104.915,90,92,-3.9477527141571045,1.9,0.05,0.2
104.935,90,92,-3.9497528076171875,1.9,0.05,0.2
104.955,90,92,-3.9517526626586914,1.9,0.05,0.2
104.975,90,92.5,-4.904253005981445,1.9,0.05,0.2
104.995,90,93,-5.8570027351379395,1.9,0.05,0.2
105.015,90,93,-5.860002517700195,1.9,0.05,0.2
105.035,90,93.5,-6.813377857208252,1.9,0.05,0.2
105.055,90,93,14.133247375488281,1.9,0.05,0.2
105.075,90,92.5,15.080371856689453,1.9,0.05,0.2
105.095,90,92,-3.9718778133392334,1.9,0.05,0.2
